product_id,name,description,final_price,variants_final_prices,image,sameDay
PROD-0929,Modian Gold Color Pendant Fashion Design Real 925,—,,"Gem Color: A — ₦37,900 | Gem Color: B — ₦37,900 | Gem Color: C — ₦37,900 | Gem Color: D — ₦37,900 | Gem Color: E — ₦37,900 | Gem Color: F — ₦37,900 | Gem Color: G — ₦37,900 | Gem Color: H — ₦37,900 | Gem Color: I — ₦37,900 | Gem Color: J — ₦37,900 | Gem Color: K — ₦37,900 | Gem Color: L — ₦37,900 | Gem Color: M — ₦37,900 | Gem Color: N — ₦37,900 | Gem Color: O — ₦37,900 | Gem Color: P — ₦37,900 | Gem Color: Q — ₦37,900 | Gem Color: R — ₦37,900 | Gem Color: S — ₦37,900 | Gem Color: T — ₦37,900 | Gem Color: U — ₦37,900 | Gem Color: V — ₦37,900 | Gem Color: W — ₦37,900 | Gem Color: X — ₦37,900 | Gem Color: Y — ₦37,900 | Gem Color: Z — ₦37,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0941_modian-gold-color-pendant-fashion-design-real-925-.webp,false
PROD-0930,Modian Gold Color Trendy 925 Sterling Silver,—,,"Gem Color: Rhn705G — ₦37,900 | Gem Color: Rhn705S — ₦37,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0942_modian-gold-color-trendy-925-sterling-silver-water.webp,false
PROD-0931,Modian Gold Color Wheat Ears Pearl Pendant,—,,"Gem Color: Gold Color — ₦79,500 | Gem Color: White Color — ₦79,500",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0943_modian-gold-color-wheat-ears-pearl-pendant-necklac.webp,false
PROD-0932,Modian Heart Oval Multicolor Enamel Earrings 925,—,,"Gem Color: Rhe1800 — ₦68,900 | Gem Color: Rhe1801 — ₦73,900 | Gem Color: Rhe1802 — ₦64,900 | Gem Color: Rhe1803 — ₦61,500",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0944_modian-heart-oval-multicolor-enamel-earrings-925-s.webp,false
PROD-0933,Modian 100% 925 Sterling Silver Classic Round,—,"₦37,900",,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0945_modian-high-quality-100-925-sterling-silver-classi.webp,false
PROD-0934,Modian 100% 925 Sterling Silver Cute Rose Gold,—,,"Gem Color: Rose Gold Color — ₦49,900 | Gem Color: Silver Color — ₦49,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0946_modian-high-quality-100-925-sterling-silver-cute-r.webp,false
PROD-0935,Modian 925 Sterling Silver Enamel Sweet Cute,—,,"Gem Color: Rose Gold Color — ₦37,900 | Gem Color: Silver Color — ₦37,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0947_modian-high-quality-925-sterling-silver-enamel-swe.webp,false
PROD-0936,Modian Solid 925 Sterling Silver Ring,—,,"Ring Size: 10 — ₦56,000 | Ring Size: 5 — ₦56,000 | Ring Size: 6 — ₦56,000 | Ring Size: 7 — ₦56,000 | Ring Size: 8 — ₦56,000 | Ring Size: 9 — ₦56,000",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0948_modian-high-quality-solid-925-sterling-silver-ring.webp,false
PROD-0937,Modian Hight Quality 100% 925 Sterling Silver,—,,"Color: Anklet — ₦69,900 | Color: Bracelet — ₦65,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0949_modian-hight-quality-100-925-sterling-silver-fashi.webp,false
PROD-0938,Modian Hight Quality Sterling Silver 925 Black,—,,"Gem Color: Rose Gold Color — ₦49,900 | Gem Color: White Color — ₦49,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0950_modian-hight-quality-sterling-silver-925-black-ena.webp,false
PROD-0939,Modian Hollow Out Love Hearts Stud Earring,—,"₦31,500",,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0951_modian-hollow-out-love-hearts-stud-earring-for-wom.webp,false
PROD-0940,Modian Hot 100% 925 Sterling Silver Yellow,—,,"Ring Size: 10 — ₦56,000 | Ring Size: 5 — ₦56,000 | Ring Size: 6 — ₦56,000 | Ring Size: 7 — ₦56,000 | Ring Size: 8 — ₦56,000 | Ring Size: 9 — ₦56,000",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0952_modian-hot-100-925-sterling-silver-yellow-dazzling.webp,false
PROD-0941,Modian Hot Fashion Authentic 925 Sterling Silver,—,,"Gem Color: Gold Color — ₦48,900 | Gem Color: White Color — ₦48,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0953_modian-hot-fashion-authentic-925-sterling-silver-m.webp,false
PROD-0942,Modian 100% 925 Sterling Silver Luxury Rings,—,,"Ring Size: 10 — ₦56,000 | Ring Size: 5 — ₦56,000 | Ring Size: 6 — ₦56,000 | Ring Size: 7 — ₦56,000 | Ring Size: 8 — ₦56,000 | Ring Size: 9 — ₦56,000",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0954_modian-hot-sale-100-925-sterling-silver-luxury-rin.webp,false
PROD-0943,Modian 925 Sterling Silver Blooming White,—,,"Gem Color: Gold Color — ₦61,500 | Gem Color: White Color — ₦61,500",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0955_modian-hot-sale-925-sterling-silver-blooming-white.webp,false
PROD-0944,Modian 925 Sterling Silver Cute Multi-Color,—,"₦37,900",,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0956_modian-hot-sale-925-sterling-silver-cute-multi-col.webp,false
PROD-0945,Modian 925 Sterling Silver Double Layers Trendy,—,,"Gem Color: Gold — ₦54,500 | Gem Color: Silver — ₦54,500",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0957_modian-hot-sale-925-sterling-silver-double-layers-.webp,false
PROD-0946,Modian 925 Sterling Silver Gold Color Geometric,—,,"Gem Color: Gold Color — ₦62,000 | Gem Color: White Color — ₦62,000",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0958_modian-hot-sale-925-sterling-silver-gold-color-geo.webp,false
PROD-0947,Modian 925 Sterling Silver Lucky Fashion Romantic,—,"₦37,900",,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0959_modian-hot-sale-925-sterling-silver-lucky-fashion-.webp,false
PROD-0948,Modian 925 Sterling Silver Luminous Clear Cz Slim,—,,"Gem Color: Gold Color • Ring Size: 4 — ₦37,900 | Gem Color: Gold Color • Ring Size: 5 — ₦37,900 | Gem Color: Gold Color • Ring Size: 5 75 — ₦37,900 | Gem Color: Gold Color • Ring Size: 6 5 — ₦37,900 | Gem Color: Gold Color • Ring Size: 7 5 — ₦37,900 | Gem Color: Silver Color • Ring Size: 4 — ₦37,900 | Gem Color: Silver Color • Ring Size: 5 — ₦37,900 | Gem Color: Silver Color • Ring Size: 5 75 — ₦37,900 | Gem Color: Silver Color • Ring Size: 6 5 — ₦37,900 | Gem Color: Silver Color • Ring Size: 7 5 — ₦37,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0960_modian-hot-sale-925-sterling-silver-luminous-clear.webp,false
PROD-0949,Modian 925 Sterling Silver Luminous Zircon Tiny,—,,"Gem Color: Gold Color — ₦48,900 | Gem Color: Silver Color — ₦48,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0961_modian-hot-sale-925-sterling-silver-luminous-zirco.webp,false
PROD-0950,Modian 925 Sterling Silver Necklace Pendants,—,"₦63,900",,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0962_modian-hot-sale-925-sterling-silver-necklace-penda.webp,false
PROD-0951,Modian Elegant Fox Tail Hoop Earrings,—,,"Gem Color: Rose Gold Color — ₦56,500 | Gem Color: Silver Color — ₦56,500",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0963_modian-hot-sale-elegant-fox-tail-hoop-earrings-for.webp,false
PROD-0952,Modian Real 925 Sterling Silver Elegant,—,"₦37,900",,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0964_modian-hot-sale-real-925-sterling-silver-elegant-m.webp,false
PROD-0953,Modian Real 925 Sterling Silver Natural Red,—,,"Gem Color: Rose Gold Color — ₦48,900 | Gem Color: Silver Color — ₦48,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0965_modian-hot-sale-real-925-sterling-silver-natural-r.webp,false
PROD-0954,Modian Starlight Chain Bracelet,—,,"Gem Color: Black Color — ₦44,900 | Gem Color: White Color — ₦44,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0966_modian-hot-sale-starlight-chain-bracelet-for-women.webp,false
PROD-0955,Modian Hot Vintage Frosted Hearts Long Chain Drop,—,"₦37,900",,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0967_modian-hot-vintage-frosted-hearts-long-chain-drop-.webp,false
PROD-0956,Modian Instagram New Classic Fashion 925 Sterling,—,,"Ring Size: 10 — ₦56,000 | Ring Size: 5 — ₦56,000 | Ring Size: 6 — ₦56,000 | Ring Size: 7 — ₦56,000 | Ring Size: 8 — ₦56,000 | Ring Size: 9 — ₦56,000",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0968_modian-instagram-new-classic-fashion-925-sterling-.webp,false
PROD-0957,Modian Irregular Line Design Rings 925 Sterling,—,,"Gem Color: Rhr1789 • Ring Size: 5 — ₦63,900 | Gem Color: Rhr1789 • Ring Size: 6 — ₦63,900 | Gem Color: Rhr1789 • Ring Size: 7 — ₦63,900 | Gem Color: Rhr1789 • Ring Size: 8 — ₦63,900 | Gem Color: Rhr1789 • Ring Size: 9 — ₦63,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0969_modian-irregular-line-design-rings-925-sterling-si.webp,false
PROD-0958,Modian Link Chain Adjustable Stars Sparkling,—,"₦37,900",,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0970_modian-link-chain-adjustable-stars-sparkling-stars.webp,false
PROD-0959,Modian Link Chain Bracelet 925 Sterling Silver,—,"₦37,900",,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0971_modian-link-chain-bracelet-925-sterling-silver-pol.webp,false
PROD-0960,Modian Link Chain Necklace 925 Sterling Silver,—,"₦55,000",,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0972_modian-link-chain-necklace-925-sterling-silver-vin.webp,false
PROD-0961,Modian Long Chain Tassel Earrings 925 Sterling,—,"₦66,000",,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0973_modian-long-chain-tassel-earrings-925-sterling-sil.webp,false
PROD-0962,Modian Love Hearts Ear Cuff 925 Sterling Silver,—,,"Gem Color: Rhe1027G — ₦37,900 | Gem Color: Rhe1027S — ₦37,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0974_modian-love-hearts-ear-cuff-925-sterling-silver-go.webp,false
PROD-0963,Modian Lovely Starfish Blue Shell Round Zircon,—,,"Gem Color: Rose Gold Color — ₦52,500 | Gem Color: Silver Color — ₦52,500",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0975_modian-lovely-starfish-blue-shell-round-zircon-925.webp,false
PROD-0964,Modian Luxury 925 Sterling Silver Classic Round,—,,"Ring Size: 5 — ₦48,900 | Ring Size: 6 — ₦48,900 | Ring Size: 7 — ₦48,900 | Ring Size: 8 — ₦48,900 | Ring Size: 9 — ₦48,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0976_modian-luxury-925-sterling-silver-classic-round-cl.webp,false
PROD-0965,Modian Luxury 925 Sterling Silver Water Drop,—,,"Ring Size: 5 — ₦68,900 | Ring Size: 6 — ₦68,900 | Ring Size: 7 — ₦68,900 | Ring Size: 8 — ₦68,900 | Ring Size: 9 — ₦68,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0977_modian-luxury-925-sterling-silver-water-drop-clear.webp,false
PROD-0966,Modian Luxury D Color Moissanite Band Stackable,"Moissanite Color: D colorMoissanite Clarity: VVS1Moissanite Cut: EXMaterial: 925 Sterling Silver + MoissaniteRing Main Stone Weight/Pieces：Moissanite Diamond 0.03 Carat x 31Ring Main Stone Size/Pieces：Moissanite Diamond 2.00mm x 31VVS1 D Color Moissanite Diamond(Free custom-made)Ring Weight/Pieces：Approx. 2.20 GramsProfessional Package:High-end Jewelry BoxWhy choose moissanite?Moissanite is one of the hardest substances in the world. It is created in laboratory, which make the gemstone with eternal brilliance. As the best alternative of diamond, it stacks up in color, clarity and brilliance. The fire and brilliance of moissanite far exceeds that of diamond.Mossanite is significantly less expensive than diamond but maintains its brilliance and durability, therefore offering a tremendous value at a fraction of the cost.",,"Gem Color: 0 05Ct X 31 • Ring Size: 5 — ₦68,900 | Gem Color: 0 05Ct X 31 • Ring Size: 6 — ₦68,900 | Gem Color: 0 05Ct X 31 • Ring Size: 7 — ₦68,900 | Gem Color: 0 05Ct X 31 • Ring Size: 8 — ₦68,900 | Gem Color: 0 05Ct X 31 • Ring Size: 9 — ₦68,900 | Gem Color: 0 1Ct X 7 • Ring Size: 5 — ₦64,500 | Gem Color: 0 1Ct X 7 • Ring Size: 6 — ₦64,500 | Gem Color: 0 1Ct X 7 • Ring Size: 7 — ₦64,500 | Gem Color: 0 1Ct X 7 • Ring Size: 8 — ₦64,500 | Gem Color: 0 1Ct X 7 • Ring Size: 9 — ₦64,500",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0978_modian-luxury-d-color-moissanite-band-stackable-ri.webp,false
PROD-0967,Modian Luxury Dazzling Clear Cubic Zirconia Ring,—,,"Gem Color: White • Ring Size: 5 — ₦37,900 | Gem Color: White • Ring Size: 6 — ₦37,900 | Gem Color: White • Ring Size: 7 — ₦37,900 | Gem Color: White • Ring Size: 8 — ₦37,900 | Gem Color: White • Ring Size: 9 — ₦37,900 | Gem Color: Yellow • Ring Size: 5 — ₦37,900 | Gem Color: Yellow • Ring Size: 6 — ₦37,900 | Gem Color: Yellow • Ring Size: 7 — ₦37,900 | Gem Color: Yellow • Ring Size: 8 — ₦37,900 | Gem Color: Yellow • Ring Size: 9 — ₦37,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0979_modian-luxury-dazzling-clear-cubic-zirconia-ring-9.webp,false
PROD-0968,Modian Luxury Link Chain Necklace 925 Sterling,—,"₦66,900",,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0980_modian-luxury-link-chain-necklace-925-sterling-sil.webp,false
PROD-0969,Modian Luxury Moon Silver Jewelry,—,,"Gem Color: Orange — ₦48,900 | Gem Color: White — ₦48,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0981_modian-luxury-moon-silver-jewelry-for-women-classi.webp,false
PROD-0970,Modian Luxury Sparkling Black Snake Bracelet 925,—,,"Gem Color: Rhb967B — ₦81,500 | Gem Color: Rhb967S — ₦81,500",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0982_modian-luxury-sparkling-black-snake-bracelet-925-s.webp,false
PROD-0971,Modian Luxury Sparkling Simulated Diamond Clear,—,,"Ring Size: 5 — ₦64,900 | Ring Size: 6 — ₦64,900 | Ring Size: 7 — ₦64,900 | Ring Size: 8 — ₦64,900 | Ring Size: 9 — ₦64,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0983_modian-luxury-sparkling-simulated-diamond-clear-cz.webp,false
PROD-0972,Modian Luxury Square Green Cubic Zirconia Stud,—,,"Gem Color: Gold Color — ₦51,500 | Gem Color: Silver Color — ₦51,500",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0984_modian-luxury-square-green-cubic-zirconia-stud-ear.webp,false
PROD-0973,Modian Luxury Tiny Halo Moissanite Stud Earrings,"Moissanite Color: D colorMoissanite Clarity: VVS1Moissanite Cut: EXFree Certification Include:YESMaterial: 925 Sterling Silver + MoissaniteEarrings Main Stone Weight/Pairs：Moissanite Diamond 0.3 Carat x 2 Earrings Main Stone Size/Pairs：Moissanite Diamond 4.00 mm x 2VVS1 D Color Moissanite Diamond(Free custom-made)Earrings Weight/Pairs：Approx. 1.30 GramsProfessional Package:High-end Jewelry BoxWhy choose moissanite?Moissanite is one of the hardest substances in the world. It is created in laboratory, which make the gemstone with eternal brilliance. As the best alternative of diamond, it stacks up in color, clarity and brilliance. The fire and brilliance of moissanite far exceeds that of diamond.Moissanite is significantly less expensive than diamond but maintains its brilliance and durability, therefore offering a tremendous value at a fraction of the cost.","₦62,500",,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0985_modian-luxury-tiny-halo-moissanite-stud-earrings-9.webp,false
PROD-0974,Modian Luxury Wedding Engagement Ring,—,,"Gem Color: Rose Gold Color — ₦48,900 | Gem Color: White Color — ₦48,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0986_modian-luxury-wedding-engagement-ring-for-women-re.webp,false
PROD-0975,Modian Luxury Wedding Engagement Stud Earring,—,,"Gem Color: Gold Color — ₦49,900 | Gem Color: White Color — ₦49,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0987_modian-luxury-wedding-engagement-stud-earring-for-.webp,false
PROD-0976,Modian Marquise Cut D Color Moissanite Choker,"Moissanite Color: D colorMoissanite Clarity: VVS1Moissanite Cut: EXFree Certification Include:YESMaterial: 925 Sterling Silver + MoissaniteNecklaces Main Stone Weight/Pairs：Moissanite Diamond 1.00 Carat x 1Necklaces Main Stone Size：Moissanite Diamond 5.00 * 10.00 mm x 5VVS1 D Color Moissanite Diamond(Free custom-made)Necklaces Weight/Pairs：Approx. 1.20 GramsProfessional Package:High-end Jewelry BoxWhy choose moissanite?Moissanite is one of the hardest substances in the world. It is created in laboratory, which make the gemstone with eternal brilliance. As the best alternative of diamond, it stacks up in color, clarity and brilliance. The fire and brilliance of moissanite far exceeds that of diamond.Moissanite is significantly less expensive than diamond but maintains its brilliance and durability, therefore offering a tremendous value at a fraction of the cost.","₦71,500",,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0988_modian-marquise-cut-d-color-moissanite-choker-neck.webp,false
PROD-0977,Modian Minimalism 925 Sterling Silver Line Thin,—,"₦54,900",,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0989_modian-minimalism-925-sterling-silver-line-thin-cz.webp,false
PROD-0978,Modian Minimalism Bead Fashion Stud Earring 925,—,"₦37,900",,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0990_modian-minimalism-bead-fashion-stud-earring-925-st.webp,false
PROD-0979,Modian Minimalism Classic Gold Color Bracelet,—,,"Gem Color: Gold Color — ₦37,900 | Gem Color: Silver Color — ₦37,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0991_modian-minimalism-classic-gold-color-bracelet-100-.webp,false
PROD-0980,Modian Minimalism Cylindrical Stud Earrings 925,—,"₦31,500",,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0992_modian-minimalism-cylindrical-stud-earrings-925-st.webp,false
PROD-0981,Modian Minimalism Hollow Out Design Clip Earrings,—,,"Gem Color: Style 1 — ₦31,500 | Gem Color: Style 2 — ₦36,000 | Gem Color: Style 3 — ₦37,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0993_modian-minimalism-hollow-out-design-clip-earrings-.webp,false
PROD-0982,Modian Minimalism Simple Real 925 Sterling Silver,—,,"Gem Color: 1 5Mm Width • Ring Size: 5 — ₦52,900 | Gem Color: 1 5Mm Width • Ring Size: 6 — ₦52,900 | Gem Color: 1 5Mm Width • Ring Size: 7 — ₦52,900 | Gem Color: 1 5Mm Width • Ring Size: 8 — ₦52,900 | Gem Color: 1 5Mm Width • Ring Size: 9 — ₦52,900 | Gem Color: 2 5Mm Width • Ring Size: 5 — ₦71,500 | Gem Color: 2 5Mm Width • Ring Size: 6 — ₦71,500 | Gem Color: 2 5Mm Width • Ring Size: 7 — ₦71,500 | Gem Color: 2 5Mm Width • Ring Size: 8 — ₦71,500 | Gem Color: 2 5Mm Width • Ring Size: 9 — ₦71,500",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0994_modian-minimalism-simple-real-925-sterling-silver-.webp,false
PROD-0983,Modian Minimalism Stars Long Chain Drop Earrings,—,"₦31,500",,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0995_modian-minimalism-stars-long-chain-drop-earrings-9.webp,false
PROD-0984,Modian Minimalist 925 Sterling Silver Smooth,—,,"Gem Color: Gold 19Cm — ₦70,900 | Gem Color: Gold 20 5Cm — ₦71,500 | Gem Color: Silver 19Cm — ₦70,900 | Gem Color: Silver 20 5Cm — ₦71,500",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0996_modian-minimalist-925-sterling-silver-smooth-stack.webp,false
PROD-0985,Modian Minimalist 925 Sterling Silver Vintage,—,,"Gem Color: Rhr1634 • Ring Size: 5 — ₦44,900 | Gem Color: Rhr1634 • Ring Size: 6 — ₦44,900 | Gem Color: Rhr1634 • Ring Size: 7 — ₦44,900 | Gem Color: Rhr1634 • Ring Size: 8 — ₦44,900 | Gem Color: Rhr1634 • Ring Size: 9 — ₦44,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0997_modian-minimalist-925-sterling-silver-vintage-ring.webp,false
PROD-0986,Modian Minimalist Cross Tiny Pendant Fashion 925,—,,"Gem Color: Gold Color — ₦68,500 | Gem Color: Silver Color — ₦68,500",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0998_modian-minimalist-cross-tiny-pendant-fashion-925-s.webp,false
PROD-0987,Modian Minimalist D Color Moissanite Necklace,"Moissanite Color: D colorMoissanite Clarity: VVS1Moissanite Cut: EXFree Certification Include:YesMaterial: 925 Sterling Silver + MoissaniteEarrings Main Stone Weight/Pairs：Moissanite Diamond 0.01 Carat x 3Earrings Main Stone Weight/Pairs：Moissanite Diamond 0.015 Carat x 2Earrings Main Stone Weight/Pairs：Moissanite Diamond 0.022 Carat x 1Earrings Main Stone Weight/Pairs：Moissanite Diamond 0.03 Carat x 1Earrings Main Stone Weight/Pairs：Moissanite Diamond 0.1 Carat x 1VVS1 D Color Moissanite Diamond(Free custom-made)Earrings Weight/Pairs：Approx. 2.81 GramsProfessional Package:High-end Jewelry BoxWhy choose moissanite?Moissanite is one of the hardest substances in the world. It is created in laboratory, which make the gemstone with eternal brilliance. As the best alternative of diamond, it stacks up in color, clarity and brilliance. The fire and brilliance of moissanite far exceeds that of diamond.Moissanite is significantly less expensive than diamond but maintains its brilliance and durability, therefore offering a tremendous value at a fraction of the cost.","₦66,000",,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/0999_modian-minimalist-d-color-moissanite-necklace-pron.webp,false
PROD-0988,Modian Minimalist Daisy Flower Ring 100% 925,—,,"Ring Size: 5 — ₦50,900 | Ring Size: 6 — ₦50,900 | Ring Size: 7 — ₦50,900 | Ring Size: 8 — ₦50,900 | Ring Size: 9 — ₦50,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1000_modian-minimalist-daisy-flower-ring-100-925-sterli.webp,false
PROD-0989,Modian Minimalist Geometric Square Triangle Real,—,,"Gem Color: Square 1 2Cm — ₦36,900 | Gem Color: Square 1 8 Cm — ₦36,900 | Gem Color: Triangle 1 2Cm — ₦36,900 | Gem Color: Triangle 1 8Cm — ₦36,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1001_modian-minimalist-geometric-square-triangle-real-1.webp,false
PROD-0990,Modian Minimalist Pure 925 Sterling Silver Simple,—,,"Gem Color: J8775G Er • Ring Size: 5 — ₦37,900 | Gem Color: J8775G Er • Ring Size: 6 — ₦37,900 | Gem Color: J8775G Er • Ring Size: 7 — ₦37,900 | Gem Color: J8775G San • Ring Size: 5 — ₦37,900 | Gem Color: J8775G San • Ring Size: 6 — ₦37,900 | Gem Color: J8775G San • Ring Size: 7 — ₦37,900 | Gem Color: J8775G Yi • Ring Size: 5 — ₦37,900 | Gem Color: J8775G Yi • Ring Size: 6 — ₦37,900 | Gem Color: J8775G Yi • Ring Size: 7 — ₦37,900 | Gem Color: J8775S Er • Ring Size: 5 — ₦37,900 | Gem Color: J8775S Er • Ring Size: 6 — ₦37,900 | Gem Color: J8775S Er • Ring Size: 7 — ₦37,900 | Gem Color: J8775S San • Ring Size: 5 — ₦37,900 | Gem Color: J8775S San • Ring Size: 6 — ₦37,900 | Gem Color: J8775S San • Ring Size: 7 — ₦37,900 | Gem Color: J8775S Yi • Ring Size: 5 — ₦37,900 | Gem Color: J8775S Yi • Ring Size: 6 — ₦37,900 | Gem Color: J8775S Yi • Ring Size: 7 — ₦37,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1002_modian-minimalist-pure-925-sterling-silver-simple-.webp,false
PROD-0991,Modian Minimalist Real 925 Sterling Silver Cute,—,,"Ring Size: 5 — ₦37,900 | Ring Size: 6 — ₦37,900 | Ring Size: 7 — ₦37,900 | Ring Size: 8 — ₦37,900 | Ring Size: 9 — ₦37,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1003_modian-minimalist-real-925-sterling-silver-cute-he.webp,false
PROD-0992,Modian Minimalist Spin Wave Rings,—,,"Ring Size: 4 — ₦48,900 | Ring Size: 5 — ₦48,900 | Ring Size: 6 — ₦48,900 | Ring Size: 7 — ₦48,900 | Ring Size: 8 — ₦48,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1004_modian-minimalist-spin-wave-rings-for-women-fashio.webp,false
PROD-0993,Modian Minimalist Sterling Silver 925 Lovers Ring,—,,"Gem Color: Men — ₦56,900 | Gem Color: Women — ₦56,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1005_modian-minimalist-sterling-silver-925-lovers-ring-.webp,false
PROD-0994,Modian Moissanite 1CT 2CT D Color Vvs1 Ex Luxury,—,,"Gem Color: D Color 4Mm — ₦51,500 | Gem Color: D Color 5Mm — ₦62,500 | Gem Color: D Color 6 5Mm — ₦72,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1006_modian-moissanite-1ct-2ct-d-color-vvs1-ex-luxury-s.webp,false
