product_id,name,description,final_price,variants_final_prices,image,sameDay
PROD-0678,Modian 925 Sterling Silver Trendy Minimalist Oval,—,"₦64,500",,https://i.ibb.co/fz0CQhrc/0688-modian-925-sterling-silver-trendy-minimalist-oval-webp.webp,false
PROD-0679,Modian 925 Sterling Silver Trendy Mirror Heart,—,"₦66,000",,https://i.ibb.co/MxFSX7pn/0689-modian-925-sterling-silver-trendy-mirror-heart-cha-webp.webp,false
PROD-0680,Modian 925 Sterling Silver Trendy Mirror Heart,—,"₦66,900",,https://i.ibb.co/TB3mQx5T/0690-modian-925-sterling-silver-trendy-mirror-heart-swi-webp.webp,false
PROD-0681,Modian 925 Sterling Silver Trendy Scrub Flowers,—,"₦80,900",,https://i.ibb.co/gBcSvgb/0691-modian-925-sterling-silver-trendy-scrub-flowers-ad-webp.webp,false
PROD-0682,Modian 925 Sterling Silver Trendy Small Star,—,,"Gem Color: Rhr1936 • Ring Size: 5 — ₦37,900 | Gem Color: Rhr1936 • Ring Size: 6 — ₦37,900 | Gem Color: Rhr1936 • Ring Size: 7 — ₦37,900 | Gem Color: Rhr1936 • Ring Size: 8 — ₦37,900 | Gem Color: Rhr1936 • Ring Size: 9 — ₦37,900",https://i.ibb.co/7ttZCkSx/0692-modian-925-sterling-silver-trendy-small-star-penda-webp.webp,false
PROD-0683,Modian 925 Sterling Silver Triangle Green Cz,—,,"Gem Color: Rhr1708G • Ring Size: 5 — ₦48,900 | Gem Color: Rhr1708G • Ring Size: 6 — ₦48,900 | Gem Color: Rhr1708G • Ring Size: 7 — ₦48,900 | Gem Color: Rhr1708G • Ring Size: 8 — ₦48,900 | Gem Color: Rhr1708G • Ring Size: 9 — ₦48,900 | Gem Color: Rhr1708S • Ring Size: 5 — ₦48,900 | Gem Color: Rhr1708S • Ring Size: 6 — ₦48,900 | Gem Color: Rhr1708S • Ring Size: 7 — ₦48,900 | Gem Color: Rhr1708S • Ring Size: 8 — ₦48,900 | Gem Color: Rhr1708S • Ring Size: 9 — ₦48,900",https://i.ibb.co/nq0KVfnf/0693-modian-925-sterling-silver-triangle-green-cz-stack-webp.webp,false
PROD-0684,Modian 925 Sterling Silver Turquoise Eye,—,"₦89,900",,https://i.ibb.co/N2cbvfBT/0694-modian-925-sterling-silver-turquoise-eye-adjustabl-webp.webp,false
PROD-0685,Modian 925 Sterling Silver U Shape Exquisite Blue,—,,"Gem Color: Rhe1223R — ₦37,900 | Gem Color: Rhe1223S — ₦37,900",https://i.ibb.co/nMf4nbxz/0695-modian-925-sterling-silver-u-shape-exquisite-blue-webp.webp,false
PROD-0686,Modian 925 Sterling Silver Unique Irregular Pear,—,,"Gem Color: Rhr1792 • Ring Size: 5 — ₦48,900 | Gem Color: Rhr1792 • Ring Size: 6 — ₦48,900 | Gem Color: Rhr1792 • Ring Size: 7 — ₦48,900 | Gem Color: Rhr1792 • Ring Size: 8 — ₦48,900 | Gem Color: Rhr1792 • Ring Size: 9 — ₦48,900 | Gem Color: Rhr1793 • Ring Size: 5 — ₦48,900 | Gem Color: Rhr1793 • Ring Size: 6 — ₦48,900 | Gem Color: Rhr1793 • Ring Size: 7 — ₦48,900 | Gem Color: Rhr1793 • Ring Size: 8 — ₦48,900 | Gem Color: Rhr1793 • Ring Size: 9 — ₦48,900",https://i.ibb.co/mFRjgLst/0696-modian-925-sterling-silver-unique-irregular-pear-c-webp.webp,false
PROD-0687,Modian 925 Sterling Silver V Shape Synthetic,—,"₦62,500",,https://i.ibb.co/6fKD1Kk/0697-modian-925-sterling-silver-v-shape-synthetic-turqu-webp.webp,false
PROD-0688,Modian 925 Sterling Silver Vintage Black Round,—,,"Gem Color: Black — ₦56,900 | Gem Color: White — ₦56,900",https://i.ibb.co/CKTBHfDg/0698-modian-925-sterling-silver-vintage-black-round-cry-webp.webp,false
PROD-0689,Modian 925 Sterling Silver Vintage Blue & Clear,—,"₦51,000",,https://i.ibb.co/SDPJksmk/0699-modian-925-sterling-silver-vintage-blue-clear-zirc-webp.webp,false
PROD-0690,Modian 925 Sterling Silver Vintage Charming Blue,—,"₦49,900",,https://i.ibb.co/4ZThcSVj/0700-modian-925-sterling-silver-vintage-charming-blue-e-webp.webp,false
PROD-0691,Modian 925 Sterling Silver Vintage Colorful Cubic,—,"₦81,500",,https://i.ibb.co/DDN4wZRs/0701-modian-925-sterling-silver-vintage-colorful-cubic-webp.webp,false
PROD-0692,Modian 925 Sterling Silver Vintage Colorful Round,—,,"Gem Color: Rhr1516 • Ring Size: Resizable — ₦48,900 | Gem Color: Rhr1517 • Ring Size: Resizable — ₦48,900",https://i.ibb.co/397wzFCn/0702-modian-925-sterling-silver-vintage-colorful-round-webp.webp,false
PROD-0693,Modian 925 Sterling Silver Vintage Delicate,—,,"Gem Color: Rhr1943 • Ring Size: 5 — ₦37,900 | Gem Color: Rhr1943 • Ring Size: 6 — ₦37,900 | Gem Color: Rhr1943 • Ring Size: 7 — ₦37,900 | Gem Color: Rhr1943 • Ring Size: 8 — ₦37,900 | Gem Color: Rhr1943 • Ring Size: 9 — ₦37,900",https://i.ibb.co/Cp0bGSwD/0703-modian-925-sterling-silver-vintage-delicate-crosse-webp.webp,false
PROD-0694,Modian 925 Sterling Silver Vintage Delicate,—,"₦119,900",,https://i.ibb.co/5xRb8p30/0704-modian-925-sterling-silver-vintage-delicate-hallow-webp.webp,false
PROD-0695,Modian 925 Sterling Silver Vintage Elegant Blue,—,,"Gem Color: Rhr1633 • Ring Size: 5 — ₦48,900 | Gem Color: Rhr1633 • Ring Size: 6 — ₦48,900 | Gem Color: Rhr1633 • Ring Size: 7 — ₦48,900 | Gem Color: Rhr1633 • Ring Size: 8 — ₦48,900 | Gem Color: Rhr1633 • Ring Size: 9 — ₦48,900",https://i.ibb.co/V03pqzRZ/0705-modian-925-sterling-silver-vintage-elegant-blue-sq-webp.webp,false
PROD-0696,Modian 925 Sterling Silver Vintage Enamel Blue,—,,"Gem Color: Rhn1989 — ₦62,500 | Gem Color: Rhn1990 — ₦71,500 | Gem Color: Rhn1991 — ₦81,500 | Gem Color: Rhn1992 — ₦69,900 | Gem Color: Rhn1993 — ₦71,500 | Gem Color: Rhn1994 — ₦72,900 | Gem Color: Rhn1995 — ₦89,500 | Gem Color: Rhn1996 — ₦169,900 | Gem Color: Rhn1997 — ₦160,900",https://i.ibb.co/YBHCJN9W/0706-modian-925-sterling-silver-vintage-enamel-blue-eye-webp.webp,false
PROD-0697,Modian 925 Sterling Silver Vintage Hollow Small,—,,"Gem Color: Rhr2000 • Ring Size: 5 — ₦63,900 | Gem Color: Rhr2000 • Ring Size: 6 — ₦63,900 | Gem Color: Rhr2000 • Ring Size: 7 — ₦63,900 | Gem Color: Rhr2000 • Ring Size: 8 — ₦63,900 | Gem Color: Rhr2000 • Ring Size: 9 — ₦63,900",https://i.ibb.co/KjtFNYb1/0707-modian-925-sterling-silver-vintage-hollow-small-fl-webp.webp,false
PROD-0698,Modian 925 Sterling Silver Vintage Pattern,—,,"Gem Color: Blue • Ring Size: Resizable — ₦49,900 | Gem Color: Pink • Ring Size: Resizable — ₦49,900",https://i.ibb.co/RGZpshsY/0708-modian-925-sterling-silver-vintage-pattern-opening-webp.webp,false
PROD-0699,Modian 925 Sterling Silver Vintage Red Zirconia,—,,"Gem Color: Rhr1636 • Ring Size: 5 — ₦62,900 | Gem Color: Rhr1636 • Ring Size: 6 — ₦62,900 | Gem Color: Rhr1636 • Ring Size: 7 — ₦62,900 | Gem Color: Rhr1636 • Ring Size: 8 — ₦62,900 | Gem Color: Rhr1636 • Ring Size: 9 — ₦62,900",https://i.ibb.co/n8q1WPN4/0709-modian-925-sterling-silver-vintage-red-zirconia-cr-webp.webp,false
PROD-0700,Modian 925 Sterling Silver Vintage Tanzanite,—,,"Gem Color: Rhr2066 • Ring Size: 5 — ₦48,900 | Gem Color: Rhr2066 • Ring Size: 6 — ₦48,900 | Gem Color: Rhr2066 • Ring Size: 7 — ₦48,900 | Gem Color: Rhr2066 • Ring Size: 8 — ₦48,900 | Gem Color: Rhr2066 • Ring Size: 9 — ₦48,900",https://i.ibb.co/wNvSNrWC/0710-modian-925-sterling-silver-vintage-tanzanite-color-webp.webp,false
PROD-0701,Modian 925 Sterling Silver Wacky Enamel Eyes,—,"₦69,900",,https://i.ibb.co/zVb1B64Q/0711-modian-925-sterling-silver-wacky-enamel-eyes-neckl-webp.webp,false
PROD-0702,Modian 925 Sterling Silver Water Drop Blue Cz,—,"₦70,900",,https://i.ibb.co/pvJFW3M4/0712-modian-925-sterling-silver-water-drop-blue-cz-pend-webp.webp,false
PROD-0703,Modian 925 Sterling Silver Water Drop Zirconia,—,"₦55,000",,https://i.ibb.co/679JbYvs/0713-modian-925-sterling-silver-water-drop-zirconia-nec-webp.webp,false
PROD-0704,Modian 925 Sterling Silver White Enamel Hearts,—,,"Gem Color: Gold Color • Ring Size: Resizable — ₦61,500 | Gem Color: Rose Gold Color • Ring Size: Resizable — ₦61,500 | Gem Color: Silver Color • Ring Size: Resizable — ₦61,500",https://i.ibb.co/BHCMBNRr/0714-modian-925-sterling-silver-white-enamel-hearts-ope-webp.webp,false
PROD-0705,Modian 925 Sterling Silver Zircon Beads &Pearl,—,"₦62,500",,https://i.ibb.co/zDLtX2z/0715-modian-925-sterling-silver-zircon-beads-pearl-chai-webp.webp,false
PROD-0706,Modian a Row Glittering Zirconia Lovely Hearts,—,,"Gem Color: Rose Gold Color — ₦65,000 | Gem Color: Silver Color — ₦65,000",https://i.ibb.co/h1w0C4BX/0716-modian-a-row-glittering-zirconia-lovely-hearts-sha-webp.webp,false
PROD-0707,Modian Adjustable Chain Link Female Rings Real,—,,"Gem Color: Rhn704G — ₦37,900 | Gem Color: Rhn704S — ₦37,900",https://i.ibb.co/dsWK3xkF/0717-modian-adjustable-chain-link-female-rings-real-925-webp.webp,false
PROD-0708,Modian Adjustable Emerald Cut Clear Cz Ring,—,,"Gem Color: Rhn701G — ₦37,900 | Gem Color: Rhn701S — ₦37,900",https://i.ibb.co/zTDt860B/0718-modian-adjustable-emerald-cut-clear-cz-ring-classi-webp.webp,false
PROD-0709,Modian Adjustable Free Size Rings,—,,"Ring Size: 5 75 — ₦45,000 | Ring Size: 6 5 — ₦45,000 | Ring Size: 7 5 — ₦45,000",https://i.ibb.co/7JYL03zp/0719-modian-adjustable-free-size-rings-for-women-fashio-webp.webp,false
PROD-0710,Modian Animal Cat Face Stud Earrings,—,"₦37,900",,https://i.ibb.co/Cp36Xzxy/0721-modian-animal-cat-face-stud-earrings-for-women-kid-webp.webp,false
PROD-0711,Modian Asymmetric Cute Blue Enamel Hollow Eye,—,"₦37,900",,https://i.ibb.co/21pPc5wH/0722-modian-asymmetric-cute-blue-enamel-hollow-eye-stud-webp.webp,false
PROD-0712,Modian Authentic 925 Sterling Sillver Slim,—,,"Gem Color: Black — ₦54,900 | Gem Color: Blue — ₦54,900 | Gem Color: Gray — ₦54,900 | Gem Color: Green — ₦54,900 | Gem Color: Red — ₦54,900 | Gem Color: White — ₦54,900 | Gem Color: Yellow — ₦54,900",https://i.ibb.co/bgLFKqyS/0723-modian-authentic-925-sterling-sillver-slim-adjusta-webp.webp,false
PROD-0713,Modian Authentic 925 Sterling Silver Blue Eyes,—,,"Gem Color: Gold Color — ₦62,900 | Gem Color: Silver Color — ₦62,900",https://i.ibb.co/Y4HbPvtw/0724-modian-authentic-925-sterling-silver-blue-eyes-bra-webp.webp,false
PROD-0714,Modian Authentic 925 Sterling Silver Charm Ear,—,,"Gem Color: Rose Gold Color — ₦48,900 | Gem Color: Silver Color — ₦48,900",https://i.ibb.co/cdfkqRm/0725-modian-authentic-925-sterling-silver-charm-ear-hea-webp.webp,false
PROD-0715,Modian Authentic 925 Sterling Silver Cute Mermaid,—,"₦37,900",,https://i.ibb.co/nNRhj5m9/0726-modian-authentic-925-sterling-silver-cute-mermaid-webp.webp,false
PROD-0716,Modian Authentic 925 Sterling Silver Cz Exquisite,—,"₦44,900",,https://i.ibb.co/35sQJChh/0727-modian-authentic-925-sterling-silver-cz-exquisite-webp.webp,false
PROD-0717,Modian Authentic 925 Sterling Silver Delicate,—,"₦37,900",,https://i.ibb.co/gMc0xz1X/0728-modian-authentic-925-sterling-silver-delicate-spar-webp.webp,false
PROD-0718,Modian Authentic 925 Sterling Silver Elegant,—,,"Gem Color: Gray Stone — ₦48,900 | Gem Color: Pink Stone — ₦48,900",https://i.ibb.co/5hTStjLt/0729-modian-authentic-925-sterling-silver-elegant-charm-webp.webp,false
PROD-0719,Modian Authentic 925 Sterling Silver Exquisite,—,"₦51,500",,https://i.ibb.co/N6xJn3xS/0730-modian-authentic-925-sterling-silver-exquisite-moo-webp.webp,false
PROD-0720,Modian Authentic 925 Sterling Silver Fashion,—,,"Gem Color: Gold Color • Ring Size: 5 — ₦48,900 | Gem Color: Gold Color • Ring Size: 6 — ₦48,900 | Gem Color: Gold Color • Ring Size: 7 — ₦48,900 | Gem Color: Gold Color • Ring Size: 8 — ₦48,900 | Gem Color: Gold Color • Ring Size: 9 — ₦48,900 | Gem Color: Silver Color • Ring Size: 5 — ₦48,900 | Gem Color: Silver Color • Ring Size: 6 — ₦48,900 | Gem Color: Silver Color • Ring Size: 7 — ₦48,900 | Gem Color: Silver Color • Ring Size: 8 — ₦48,900 | Gem Color: Silver Color • Ring Size: 9 — ₦48,900",https://i.ibb.co/Df03bc8J/0731-modian-authentic-925-sterling-silver-fashion-crown-webp.webp,false
PROD-0721,Modian Authentic 925 Sterling Silver Fashion,—,,"Ring Size: 5 — ₦50,900 | Ring Size: 6 — ₦50,900 | Ring Size: 7 — ₦50,900 | Ring Size: 8 — ₦50,900 | Ring Size: 9 — ₦50,900",https://i.ibb.co/wZffvV9d/0732-modian-authentic-925-sterling-silver-fashion-delic-webp.webp,false
PROD-0722,Modian Authentic 925 Sterling Silver Geometric,—,,"Ring Size: 6 — ₦67,900 | Ring Size: 7 — ₦67,900 | Ring Size: 8 — ₦67,900",https://i.ibb.co/Kc5STxGf/0733-modian-authentic-925-sterling-silver-geometric-cut-webp.webp,false
PROD-0723,Modian Authentic 925 Sterling Silver Geometric,—,,"Gem Color: Gold Color — ₦48,900 | Gem Color: Rose Gold Color — ₦48,900 | Gem Color: Silver Color — ₦48,900",https://i.ibb.co/Swdn0fFb/0734-modian-authentic-925-sterling-silver-geometric-rec-webp.webp,false
PROD-0724,Modian Authentic 925 Sterling Silver Gypsophila,—,,"Gem Color: Rose Gold Color — ₦69,900 | Gem Color: Silver Color — ₦69,900",https://i.ibb.co/jv0xdBZ8/0735-modian-authentic-925-sterling-silver-gypsophila-br-webp.webp,false
PROD-0725,Modian Authentic 925 Sterling Silver Infinite,—,,"Gem Color: Gold Color — ₦56,500 | Gem Color: Rose Gold Color — ₦56,500 | Gem Color: Silver Color — ₦56,500",https://i.ibb.co/4wJbV6c8/0736-modian-authentic-925-sterling-silver-infinite-love-webp.webp,false
PROD-0726,Modian Authentic 925 Sterling Silver Irregular,—,"₦37,900",,https://i.ibb.co/BVCmkMGJ/0737-modian-authentic-925-sterling-silver-irregular-hea-webp.webp,false
PROD-0727,Modian Authentic 925 Sterling Silver Long Tree,—,,"Gem Color: Gold Color — ₦56,900 | Gem Color: White Color — ₦56,900",https://i.ibb.co/R4YjG2Xb/0738-modian-authentic-925-sterling-silver-long-tree-bra-webp.webp,false
PROD-0728,Modian Authentic 925 Sterling Silver Pearl Flower,—,,"Gem Color: Gold Color — ₦62,900 | Gem Color: White Color — ₦62,900",https://i.ibb.co/23NLps8G/0739-modian-authentic-925-sterling-silver-pearl-flower-webp.webp,false
PROD-0729,Modian Authentic 925 Sterling Silver Rainbow,—,,"Gem Color: Rhr653 • Ring Size: 5 — ₦48,900 | Gem Color: Rhr653 • Ring Size: 6 — ₦48,900 | Gem Color: Rhr653 • Ring Size: 7 — ₦48,900 | Gem Color: Rhr653 • Ring Size: 8 — ₦48,900 | Gem Color: Rhr653 • Ring Size: 9 — ₦48,900 | Gem Color: Rhr654 • Ring Size: 5 — ₦48,900 | Gem Color: Rhr654 • Ring Size: 6 — ₦48,900 | Gem Color: Rhr654 • Ring Size: 7 — ₦48,900 | Gem Color: Rhr654 • Ring Size: 8 — ₦48,900 | Gem Color: Rhr654 • Ring Size: 9 — ₦48,900",https://i.ibb.co/FbNfFL37/0740-modian-authentic-925-sterling-silver-rainbow-emera-webp.webp,false
PROD-0730,Modian Authentic 925 Sterling Silver Romantic,—,,"Gem Color: Gold Color — ₦54,500 | Gem Color: White Color — ₦54,500",https://i.ibb.co/B5Hx8LN8/0741-modian-authentic-925-sterling-silver-romantic-lace-webp.webp,false
PROD-0731,Modian Authentic 925 Sterling Silver Romantic,—,,"Gem Color: Gold Color — ₦52,900 | Gem Color: Silver Color — ₦52,900",https://i.ibb.co/Hf354yHf/0742-modian-authentic-925-sterling-silver-romantic-swee-webp.webp,false
PROD-0732,Modian Authentic 925 Sterling Silver Rose Gold,—,,"Gem Color: Rose Gold Color — ₦53,900 | Gem Color: White Color — ₦53,900",https://i.ibb.co/fdtvh3w0/0743-modian-authentic-925-sterling-silver-rose-gold-col-webp.webp,false
PROD-0733,Modian Authentic 925 Sterling Silver Shining,—,,"Gem Color: Rose Gold Color — ₦52,500 | Gem Color: White Color — ₦52,500",https://i.ibb.co/fzwsRrXf/0744-modian-authentic-925-sterling-silver-shining-zirco-webp.webp,false
PROD-0734,Modian Authentic 925 Sterling Silver Simple 3,—,,"Gem Color: Gold Color • Length: 40Cm — ₦44,500 | Gem Color: Gold Color • Length: 45Cm — ₦44,500 | Gem Color: Rose Gold Color • Length: 40Cm — ₦44,500 | Gem Color: Rose Gold Color • Length: 45Cm — ₦44,500 | Gem Color: White Color • Length: 40Cm — ₦44,500 | Gem Color: White Color • Length: 45Cm — ₦44,500",https://i.ibb.co/7tYkhD9h/0745-modian-authentic-925-sterling-silver-simple-3-colo-webp.webp,false
PROD-0735,Modian Authentic 925 Sterling Silver Simple Cute,—,"₦37,900",,https://i.ibb.co/RGN6sSSq/0746-modian-authentic-925-sterling-silver-simple-cute-s-webp.webp,false
PROD-0736,Modian Authentic 925 Sterling Silver Simple Love,—,,"Gem Color: 14K Gold Color • Ring Size: 5 — ₦37,900 | Gem Color: 14K Gold Color • Ring Size: 6 — ₦37,900 | Gem Color: 14K Gold Color • Ring Size: 7 — ₦37,900 | Gem Color: 14K Gold Color • Ring Size: 8 — ₦37,900 | Gem Color: 14K Gold Color • Ring Size: 9 — ₦37,900 | Gem Color: Silver Color • Ring Size: 5 — ₦37,900 | Gem Color: Silver Color • Ring Size: 6 — ₦37,900 | Gem Color: Silver Color • Ring Size: 7 — ₦37,900 | Gem Color: Silver Color • Ring Size: 8 — ₦37,900 | Gem Color: Silver Color • Ring Size: 9 — ₦37,900",https://i.ibb.co/1YJvZXXP/0747-modian-authentic-925-sterling-silver-simple-love-h-webp.webp,false
PROD-0737,Modian Authentic 925 Sterling Silver Small,—,,"Gem Color: 14K Gold Color — ₦47,900 | Gem Color: Silver Color — ₦47,900",https://i.ibb.co/bR1JgM0d/0748-modian-authentic-925-sterling-silver-small-rainbow-webp.webp,false
PROD-0738,Modian Authentic Fashion 925 Sterling Silver 3D,—,,"Gem Color: 0 25Cm — ₦31,500 | Gem Color: 0 3Cm — ₦37,900 | Gem Color: 0 4Cm — ₦40,900",https://i.ibb.co/JFBhBTzQ/0749-modian-authentic-fashion-925-sterling-silver-3d-sq-webp.webp,false
PROD-0739,Modian Authentic Luxury Rainbow Fire Color,—,,"Gem Color: Rhb1257R — ₦62,900 | Gem Color: Rhb1257S — ₦62,900",https://i.ibb.co/j93w2z7D/0750-modian-authentic-luxury-rainbow-fire-color-zirconi-webp.webp,false
PROD-0740,Modian Beads Link Chain Bracelet 925 Sterling,—,,"Gem Color: Rhb1815 — ₦72,900 | Gem Color: Rhb1816 — ₦68,900",https://i.ibb.co/XxxkDy0w/0751-modian-beads-link-chain-bracelet-925-sterling-silv-webp.webp,false
PROD-0741,Modian Black Golden Inverted Triangle Rings 925,—,,"Gem Color: Rhr2010 • Ring Size: 5 — ₦71,500 | Gem Color: Rhr2010 • Ring Size: 6 — ₦71,500 | Gem Color: Rhr2010 • Ring Size: 7 — ₦71,500 | Gem Color: Rhr2010 • Ring Size: 8 — ₦71,500 | Gem Color: Rhr2010 • Ring Size: 9 — ₦71,500",https://i.ibb.co/KjWdwhJW/0752-modian-black-golden-inverted-triangle-rings-925-st-webp.webp,false
PROD-0742,Modian Blue Crystal Eyes Pendants Classic Fashion,—,,"Gem Color: Gold Color — ₦50,900 | Gem Color: Silver Color — ₦50,900",https://i.ibb.co/gFSY7Np2/0753-modian-blue-crystal-eyes-pendants-classic-fashion-webp.webp,false
PROD-0743,Modian Blue Enamel Lovely Tiny Shell Stud Earring,—,,"Gem Color: Rose Gold Color — ₦48,900 | Gem Color: White Color — ₦48,900",https://i.ibb.co/yBn5tLFH/0754-modian-blue-enamel-lovely-tiny-shell-stud-earring-webp.webp,false
PROD-0744,Modian Blue Eye Necklace 925 Sterling Silver,—,,"Gem Color: Gold Color — ₦50,900 | Gem Color: Silver Color — ₦50,900",https://i.ibb.co/bjgfpnHP/0755-modian-blue-eye-necklace-925-sterling-silver-zirco-webp.webp,false
PROD-0745,Modian Blue Opal Link Chain Bracelet 100% 925,—,,"Gem Color: Rhb1258R — ₦55,000 | Gem Color: Rhb1258S — ₦55,000",https://i.ibb.co/N6wVDjb3/0756-modian-blue-opal-link-chain-bracelet-100-925-sterl-webp.webp,false
PROD-0746,Modian Bowknot Earrings,—,"₦37,900",,https://i.ibb.co/xKq9F7HH/0757-modian-bowknot-earrings-for-women-925-sterling-sil-webp.webp,false
PROD-0747,Modian Brands Simple 925 Sterling Silver,—,,"Gem Color: 3 Mm — ₦49,500 | Gem Color: 4 Mm — ₦50,900 | Gem Color: 5 Mm — ₦50,900",https://i.ibb.co/GQBy6VGG/0758-modian-brands-simple-925-sterling-silver-geometric-webp.webp,false
PROD-0748,Modian Brands Water Drop Round Square Blue,—,,"Gem Color: Round Style — ₦37,900 | Gem Color: Square Style — ₦37,900 | Gem Color: Water Drop Style — ₦37,900",https://i.ibb.co/Xf74N8sx/0759-modian-brands-water-drop-round-square-blue-crystal-webp.webp,false
PROD-0749,Modian Charm Butterfly Silver & Rose Gold Color,—,,"Gem Color: Gold Color — ₦37,900 | Gem Color: Rose Gold Color — ₦37,900 | Gem Color: Silver Color — ₦37,900",https://i.ibb.co/zhF7C7Yr/0760-modian-charm-butterfly-silver-rose-gold-color-holl-webp.webp,false
PROD-0750,Modian Charm Gold Color Bowknot Earrings,—,"₦37,900",,https://i.ibb.co/FLG7GcJZ/0761-modian-charm-gold-color-bowknot-earrings-for-women-webp.webp,false
PROD-0751,Modian Classic 925 Sterling Silver Animal Finger,—,,"Gem Color: Frosted Style — ₦53,900 | Gem Color: Glossy Style — ₦53,900",https://i.ibb.co/dwCLZ1Mv/0762-modian-classic-925-sterling-silver-animal-finger-r-webp.webp,false
PROD-0752,Modian Classic 925 Sterling Silver Charm Braceket,—,,"Gem Color: Anklet — ₦65,500 | Gem Color: Braceket — ₦60,500",https://i.ibb.co/r2sv4yQM/0763-modian-classic-925-sterling-silver-charm-braceket-webp.webp,false
PROD-0753,Modian Classic 925 Sterling Silver Clear Cz,—,,"Ring Size: 5 — ₦69,900 | Ring Size: 6 — ₦69,900 | Ring Size: 7 — ₦69,900 | Ring Size: 8 — ₦69,900 | Ring Size: 9 — ₦69,900",https://i.ibb.co/ymBCdPr5/0764-modian-classic-925-sterling-silver-clear-cz-dazzli-webp.webp,false
PROD-0754,Modian Classic 925 Sterling Silver Romantic Heart,—,,"Gem Color: Gold Color — ₦73,900 | Gem Color: Silver Color — ₦73,900",https://i.ibb.co/JwsTQ5nq/0765-modian-classic-925-sterling-silver-romantic-heart-webp.webp,false
PROD-0755,Modian Classic 925 Sterling Silver Round Simple,—,,"Gem Color: Rhn745 3 — ₦56,000 | Gem Color: Rhn745 4 — ₦56,500 | Gem Color: Rhn745 5 — ₦60,500",https://i.ibb.co/Z6KX0YwL/0766-modian-classic-925-sterling-silver-round-simple-cl-webp.webp,false
PROD-0756,Modian Classic Adjustable Starlight Chain Chokers,—,,"Gem Color: Gold Color — ₦70,500 | Gem Color: White Color — ₦70,500",https://i.ibb.co/vvDhskJp/0767-modian-classic-adjustable-starlight-chain-chokers-webp.webp,false
PROD-0757,Modian Classic Authentic 925 Sterling Silver,—,,"Gem Color: Frosted Style — ₦66,900 | Gem Color: Glossy Style — ₦66,900",https://i.ibb.co/k641ppRM/0768-modian-classic-authentic-925-sterling-silver-frost-webp.webp,false
PROD-0758,Modian Classic Basic Chain 100% 925 Sterling,—,,"Gem Color: Gold 45Cm — ₦56,000 | Gem Color: Gold40Cm — ₦56,000 | Gem Color: Rose 40Cm — ₦56,000 | Gem Color: Rose 45Cm — ₦56,000 | Gem Color: Silver 40Cm — ₦56,000 | Gem Color: Silver 45Cm — ₦56,000",https://i.ibb.co/SDytKSDk/0769-modian-classic-basic-chain-100-925-sterling-silver-webp.webp,false
PROD-0759,Modian Classic Constellation Exquisite Bracelets,—,,"Gem Color: Aquarius — ₦56,000 | Gem Color: Aries — ₦56,000 | Gem Color: Cancer — ₦56,000 | Gem Color: Capricorn — ₦56,000 | Gem Color: Gemini — ₦56,000 | Gem Color: Leo — ₦56,000 | Gem Color: Libra — ₦56,000 | Gem Color: Pisces — ₦56,000 | Gem Color: Sagittarius — ₦56,000 | Gem Color: Scorpio — ₦56,000 | Gem Color: Taurus — ₦56,000 | Gem Color: Virgo — ₦56,000",https://i.ibb.co/fzt0Qjm1/0770-modian-classic-constellation-exquisite-bracelets-9-webp.webp,false
PROD-0760,Modian Classic Crown Female Ring Pure 925,—,,"Ring Size: 5 — ₦48,900 | Ring Size: 6 — ₦48,900 | Ring Size: 7 — ₦48,900 | Ring Size: 8 — ₦48,900 | Ring Size: 9 — ₦48,900",https://i.ibb.co/dwVBxSPr/0771-modian-classic-crown-female-ring-pure-925-sterling-webp.webp,false
PROD-0761,Modian Classic Design 925 Sterling Silver Letter,—,,"Gem Color: Gold Color — ₦48,500 | Gem Color: Silver Color — ₦48,500",https://i.ibb.co/k2Q6nGTz/0772-modian-classic-design-925-sterling-silver-letter-m-webp.webp,false
PROD-0762,Modian Classic Design 925 Sterling Silver Letter,—,,"Gem Color: Gold Color — ₦86,000 | Gem Color: Rose Gold Color — ₦86,000 | Gem Color: Silver Color — ₦86,000",https://i.ibb.co/0VVNbDwj/0773-modian-classic-design-925-sterling-silver-letter-m-webp.webp,false
PROD-0763,Modian Classic Fashion 925 Sterling Silver Double,—,,"Gem Color: Gold Color — ₦109,900 | Gem Color: Silver Color — ₦109,900",https://i.ibb.co/35NkhCxn/0774-modian-classic-fashion-925-sterling-silver-double-webp.webp,false
PROD-0764,Modian Classic Fashion Adjustable 100% 925,—,,"Gem Color: Men Style • Ring Size: Resizable — ₦63,900 | Gem Color: Women Style • Ring Size: Resizable — ₦55,900",https://i.ibb.co/JRQ32sQ3/0775-modian-classic-fashion-adjustable-100-925-sterling-webp.webp,false
